Type,Name,Ident,Latitude,Longitude,Elevation,Magnetic Declination,Tags,Description,Region,Visible From,Last Edit,Import Filename
Obstacle,,UK0230X284F,51.45066,1.05573,440,0.92191,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 440 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230X285F,51.44592,1.06167,440,0.92345,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 440 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230X286F,51.46643,1.04786,440,0.91629,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 440 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230X287F,51.46132,1.05414,440,0.91805,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 440 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230X288F,51.45741,1.05874,440,0.91938,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 440 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230X289F,51.44697,1.07169,440,0.92278,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 440 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230X312F,51.49981,-0.01743,501,0.23881,UK,"BUILDING,GENERAL(ALL TYPES),Single
Remarks: Building
Lighting: Yes
Height AGL: 484 ft",,250,2020-06-23T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229N073F,51.58670,-3.74741,1094,-0.83845,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: TURBINE
Lighting: No
Height AGL: 328 ft",,250,2015-09-29T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229N074F,51.58468,-3.75143,1044,-0.83809,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: TURBINE
Lighting: No
Height AGL: 328 ft",,250,2015-09-29T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229N075F,51.58222,-3.74985,1059,-0.83725,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: TURBINE
Lighting: No
Height AGL: 328 ft",,250,2015-09-29T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229N076F,51.58027,-3.74586,1076,-0.83641,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: TURBINE
Lighting: No
Height AGL: 328 ft",,250,2015-09-29T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230X383F,51.50777,-0.10477,547,0.23974,UK,"BUILDING,GENERAL(ALL TYPES),Single
Remarks: Building
Lighting: Yes
Height AGL: 541 ft",,250,2020-06-23T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK28527038F,51.91957,-1.04029,636,-0.01426,UK,"ROTATING CRANE, INDUSTRIAL,Single
Remarks: CRANE
Lighting: Yes
Height AGL: 328 ft",,250,2021-02-03T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229N071F,50.46277,-4.96075,842,-1.02958,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: Wind turbine
Lighting: Yes
Height AGL: 329 ft",,250,2019-02-04T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229N072F,50.46309,-4.95666,830,-1.02982,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: Wind turbine
Lighting: Yes
Height AGL: 328 ft",,250,2019-02-04T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229N062F,51.72269,-2.48090,368,-0.47573,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: SHARPNESS DOCKS W/T
Lighting: Yes
Height AGL: 328 ft",,250,2020-02-18T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK28527035F,51.53972,-0.30194,498,0.23894,UK,"ROTATING CRANE, INDUSTRIAL,Multi
Remarks: Crane
Lighting: Yes
Height AGL: 390 ft",,250,2021-02-03T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK28536345F,51.49991,-0.01211,630,0.23887,UK,"ROTATING CRANE, INDUSTRIAL,Single
Remarks: CRANE
Lighting: Yes
Height AGL: 623 ft",,250,2021-03-17T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK28527040F,51.90050,-1.13227,551,-0.04383,UK,"ROTATING CRANE, INDUSTRIAL,Single
Remarks: CRANE
Lighting: Yes
Height AGL: 328 ft",,250,2021-02-03T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK28527043F,51.91872,-1.04613,630,-0.01613,UK,"ROTATING CRANE, INDUSTRIAL,Single
Remarks: CRANE
Lighting: Yes
Height AGL: 328 ft",,250,2021-02-03T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK28527037F,51.92212,-1.02279,627,-0.00859,UK,"ROTATING CRANE, INDUSTRIAL,Single
Remarks: Crane
Lighting: Yes
Height AGL: 328 ft",,250,2021-02-03T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK28527039F,51.91521,-1.05783,610,-0.02022,UK,"ROTATING CRANE, INDUSTRIAL,Single
Remarks: CRANE
Lighting: Yes
Height AGL: 328 ft",,250,2021-02-03T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK28556231F,51.55851,-0.01323,440,0.25282,UK,"ROTATING CRANE, INDUSTRIAL,Multi
Remarks: CRANE
Lighting: Yes
Height AGL: 410 ft",,250,2023-02-21T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK28556067F,51.53796,-0.12375,456,0.24446,UK,"ROTATING CRANE, INDUSTRIAL,Multi
Remarks: CRANE
Lighting: Yes
Height AGL: 371 ft",,250,2021-07-12T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229T239F,51.55554,-2.50301,518,-0.45973,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: ALVESTON WINDFARM 3OF3
Height AGL: 328 ft",,250,2017-10-17T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229M708F,50.91689,-4.44786,1004,-1.08105,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: EAST YOULSTONE W/F
Height AGL: 328 ft",,250,2014-10-27T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229T542F,51.45333,-2.58167,600,-0.44553,UK,"ROTATING CRANE, INDUSTRIAL,Single
Remarks: CRANE
Height AGL: 400 ft",,250,2020-10-29T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229M707F,50.30562,-4.88428,584,-0.96917,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: WIND_TURBINE
Lighting: No
Height AGL: 361 ft",,250,2023-01-11T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK28577736F,51.55986,-3.43325,1168,-0.81595,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: WIND TURBINE
Lighting: No
Height AGL: 413 ft",,250,2021-08-11T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK28578166F,51.50690,-3.67160,786,-0.81379,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: Wind Turbine
Height AGL: 443 ft",,250,2022-10-24T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229M209F,51.53464,-2.67705,453,-0.46253,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: BRISTOL CITY W/F 1OF2
Height AGL: 430 ft",,250,2019-04-12T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229M210F,51.53333,-2.67332,453,-0.46211,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: BRISTOL CITY W/F 2OF2
Height AGL: 430 ft",,250,2013-08-22T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230W724F,51.37886,-0.09947,669,0.21667,UK,"BUILDING,GENERAL(ALL TYPES),Single
Remarks: Building
Lighting: Yes
Height AGL: 488 ft",,250,2021-12-09T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230W720F,51.52971,-0.09695,463,0.24380,UK,"BUILDING,GENERAL(ALL TYPES),Single
Remarks: Building
Height AGL: 394 ft",,250,2020-06-23T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229N085F,51.67114,-3.68544,1608,-0.85612,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: PEN Y CYMOEDD W/F 11/76
Height AGL: 476 ft",,250,2016-06-28T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229N086F,51.70518,-3.62231,2054,-0.85537,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: PEN Y CYMOEDD W/F 20/76
Height AGL: 476 ft",,250,2016-06-28T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229N087F,51.69425,-3.58402,2198,-0.84760,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: PEN Y CYMOEDD W/F 43/76
Height AGL: 476 ft",,250,2016-06-29T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229N088F,51.70453,-3.53636,1920,-0.84235,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: PEN Y CYMOEDD W/F 68/76
Height AGL: 476 ft",,250,2016-06-29T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229N171F,51.65942,-3.68381,1673,-0.85291,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: PEN Y CYMOEDD W/F 3/83
Height AGL: 476 ft",,250,2016-03-02T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229N172F,51.67386,-3.69960,1411,-0.85862,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: PEN Y CYMOEDD W/F 6/83
Height AGL: 476 ft",,250,2016-03-02T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229N173F,51.68251,-3.68319,1509,-0.85873,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: PEN Y CYMOEDD W/F 9/83
Height AGL: 476 ft",,250,2016-03-02T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229N174F,51.69271,-3.65836,1936,-0.85783,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: PEN Y CYMOEDD W/F 17/83
Height AGL: 476 ft",,250,2016-03-02T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229N175F,51.71578,-3.59482,2244,-0.85327,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: PEN Y CYMOEDD W/F 33/83
Height AGL: 476 ft",,250,2016-03-02T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229N176F,51.67366,-3.58868,2064,-0.84440,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: PEN Y CYMOEDD W/F 62/83
Height AGL: 476 ft",,250,2016-03-02T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229N177F,51.70975,-3.55156,2097,-0.84546,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: PEN Y CYMOEDD W/F 64/83
Height AGL: 476 ft",,250,2016-03-02T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229N178F,51.71061,-3.52613,1936,-0.84168,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: PEN Y CYMOEDD W/F 70/83
Height AGL: 476 ft",,250,2016-03-02T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229N179F,51.68864,-3.52662,2116,-0.83862,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: PEN Y CYMOEDD W/F 83/83
Height AGL: 476 ft",,250,2016-03-02T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230X495F,51.46938,0.33097,338,0.57910,UK,"SMOKESTACK, GENERAL,Single
Remarks: TILBURY GN. SMOKESTACK
Lighting: Yes
Height AGL: 328 ft",,250,2016-03-09T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230X519F,51.43286,0.73872,427,0.57014,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: PORT OF SHEERNESS W/F2/4
Height AGL: 410 ft",,250,2020-01-20T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18637100F,50.67697,-0.31272,446,0.33417,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 446 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229N138F,50.98062,-3.68304,1176,-0.81044,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: TURBINE
Height AGL: 338 ft",,250,2016-09-20T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229N139F,50.98106,-3.67733,1190,-0.80859,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: TURBINE
Lighting: Yes
Height AGL: 338 ft",,250,2016-09-20T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229N140F,50.97379,-3.67685,1124,-0.80668,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: TURBINE
Lighting: Yes
Height AGL: 338 ft",,250,2016-09-20T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229N141F,50.97774,-3.68054,1157,-0.80889,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: TURBINE
Height AGL: 338 ft",,250,2016-09-20T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229N142F,50.97514,-3.68553,1166,-0.80995,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: TURBINE
Height AGL: 338 ft",,250,2016-09-20T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229N143F,50.97277,-3.68362,1139,-0.80872,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: TURBINE
Height AGL: 338 ft",,250,2016-09-20T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229N144F,50.97229,-3.69090,1129,-0.81106,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: TURBINE
Height AGL: 338 ft",,250,2016-09-20T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229N145F,50.97775,-3.68651,1134,-0.81093,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: TURBINE
Lighting: Yes
Height AGL: 338 ft",,250,2016-09-20T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229N146F,50.97517,-3.69163,1112,-0.81203,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: TURBINE
Lighting: Yes
Height AGL: 338 ft",,250,2016-09-20T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229N147F,50.97054,-3.69158,1088,-0.81085,UK,"MISCELLANEOUS TOWER,Single
Remarks: MAST
Height AGL: 338 ft",,250,2016-01-11T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229N208F,50.78354,-3.86155,870,-0.79891,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: DEN BROOK W/T 9OF9
Height AGL: 394 ft",,250,2016-08-19T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0230X520F,51.64267,0.87173,417,0.59986,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: TURNCOLE FM. W/T 4OF7
Height AGL: 410 ft",,250,2021-08-02T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18637116F,51.99580,2.00266,594,1.03821,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Remarks: GALLOPER O/SW/FARM 5/56
Lighting: Yes
Height AGL: 594 ft",,250,2017-05-30T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18637117F,51.98520,2.01675,594,1.04926,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Remarks: GALLOPER O/SW/FARM 7/56
Lighting: Yes
Height AGL: 594 ft",,250,2017-05-30T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18637118F,51.99370,2.03396,594,1.05168,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Remarks: GALLOPER O/SW/FARM 40/56
Lighting: Yes
Height AGL: 594 ft",,250,2017-05-30T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK0229T171F,51.97183,-4.20657,1529,-1.13410,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: BRECHA FOREST W/F 14OF28
Height AGL: 476 ft",,250,2020-03-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18637093F,51.78664,2.02767,594,1.12554,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Remarks: GALLOPER O/SW/FARM 36/56
Lighting: Yes
Height AGL: 594 ft",,250,2017-07-04T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18637146F,50.63812,-0.30993,446,0.33305,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Lighting: Yes
Height AGL: 446 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18637143F,50.67778,-0.35155,446,0.32943,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 446 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18637144F,50.66415,-0.34727,446,0.32978,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 446 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18637145F,50.65933,-0.35533,446,0.32883,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Lighting: Yes
Height AGL: 446 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18637140F,50.68858,-0.30688,446,0.33534,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Lighting: Yes
Height AGL: 446 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18637141F,50.65463,-0.29598,446,0.33517,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 446 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18637142F,50.64193,-0.33040,446,0.33117,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 446 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18637073F,50.68668,-0.29660,446,0.33658,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Lighting: Yes
Height AGL: 446 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18637074F,50.67972,-0.36185,446,0.32817,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Lighting: Yes
Height AGL: 446 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18637075F,50.65742,-0.34495,446,0.32995,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Lighting: Yes
Height AGL: 446 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18637076F,50.65542,-0.33502,446,0.33099,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 446 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18637077F,50.65075,-0.34265,446,0.33009,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Lighting: Yes
Height AGL: 446 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18637078F,50.64573,-0.35095,446,0.32917,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Lighting: Yes
Height AGL: 446 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18636749F,50.68368,-0.31488,446,0.33413,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 446 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18636750F,50.67887,-0.32303,446,0.33296,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 446 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18637101F,50.67208,-0.32087,446,0.33302,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED OFF SHORE,Single
Height AGL: 446 ft",,250,2023-01-10T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
